regno,name,dept,hist_arrear,cgpa,dept_encoded,hist_arrear_encoded,placement_eligible,risk_group
102877,Morgan Cross,ECE,No,5.67,3,0,False,High
102878,Melinda Johnson,ECE,Yes,7.84,3,1,False,Low
102879,Brian Macias,FT,No,9.14,5,0,True,Low
102880,Robert Davis,CSE,No,5.07,2,0,False,High
102881,Dr. Thomas Yang DVM,MECH,No,7.63,6,0,True,Low
102882,Amy Singleton,ECE,Yes,8.31,3,1,False,Low
102883,Veronica Rodriguez,CIVIL,No,8.53,1,0,True,Low
102884,Linda Cardenas,AD,No,9.11,0,0,True,Low
102885,Roger Silva,MECH,No,8.2,6,0,True,Low
102886,Emily Bowen,EEE,Yes,7.53,4,1,False,Low
102887,Martin Murphy,CSE,Yes,5.16,2,1,False,High
102888,Michael Leblanc,FT,No,5.72,5,0,False,High
102889,Keith Farrell,AD,Yes,9.71,0,1,False,Low
102890,Jessica Carpenter MD,CSE,Yes,9.01,2,1,False,Low
102891,Benjamin Mcguire,FT,Yes,8.07,5,1,False,Low
102892,Adrienne Williams,CSE,No,8.04,2,0,True,Low
102893,Sarah Martinez,MECH,No,8.45,6,0,True,Low
102894,Jose Stone,FT,Yes,9.53,5,1,False,Low
102895,Mary Cruz,EEE,Yes,6.69,4,1,False,Low
102896,Jessica Smith,ECE,Yes,9.43,3,1,False,Low
102897,Linda Martin,MECH,No,6.91,6,0,False,Low
102898,Jason Martinez,AD,No,9.32,0,0,True,Low
102899,Jeffrey Singh,CSE,No,6.96,2,0,False,Low
102900,Sarah Taylor DVM,ECE,Yes,8.64,3,1,False,Low
102901,Donna Bates,FT,No,7.69,5,0,True,Low
102902,Walter Haley,ECE,No,9.56,3,0,True,Low
102903,Andrew Watson,AD,Yes,9.47,0,1,False,Low
102904,Stephen Rich,AD,Yes,8.65,0,1,False,Low
102905,David Ramos,CSE,Yes,9.67,2,1,False,Low
102906,Brett Long,CSE,No,7.03,2,0,False,Low
102907,Joshua Nunez,ECE,Yes,7.76,3,1,False,Low
102908,Heather Buck,ECE,No,8.43,3,0,True,Low
102909,Blake Williams,CSE,No,7.42,2,0,False,Low
102910,Mark Hernandez,CSE,No,5.99,2,0,False,High
102911,Jonathan Cortez,AD,Yes,6.28,0,1,False,Low
102912,Emily Rich,AD,No,9.4,0,0,True,Low
102913,John Thomas,AD,Yes,6.62,0,1,False,Low
102914,Richard Robinson,MECH,Yes,5.95,6,1,False,High
102915,Stephen Hernandez,MECH,No,7.35,6,0,False,Low
102916,Nicholas Brown,CSE,No,6.79,2,0,False,Low
102917,Patricia Turner,ECE,Yes,6.62,3,1,False,Low
102918,Tina Aguilar,CIVIL,No,5.25,1,0,False,High
102919,Mr. Mark Barron,CIVIL,No,7.83,1,0,True,Low
102920,Elizabeth Bell,FT,Yes,5.29,5,1,False,High
102921,Jenna Jones,CSE,Yes,6.75,2,1,False,Low
102922,Jessica Haynes,EEE,Yes,7.37,4,1,False,Low
102923,Jennifer Cervantes DVM,AD,Yes,6.7,0,1,False,Low
102924,Donald Mills,CSE,Yes,9.96,2,1,False,Low
102925,Mary Chan,FT,Yes,7.03,5,1,False,Low
102926,Angie Spears,ECE,Yes,8.58,3,1,False,Low
102927,Katelyn Osborne,CIVIL,No,8.58,1,0,True,Low
102928,Joseph Knox,CIVIL,No,6.02,1,0,False,Low
102929,Austin Rowe,ECE,No,6.7,3,0,False,Low
102930,Yolanda Young,EEE,Yes,5.1,4,1,False,High
102931,Christina Murphy,CSE,No,6.14,2,0,False,Low
102932,Katie Johnson,EEE,No,7.84,4,0,True,Low
102933,Harold Salazar,AD,Yes,8.96,0,1,False,Low
102934,Megan Gallagher,CIVIL,Yes,9.89,1,1,False,Low
102935,Alexa Lopez,EEE,Yes,9.59,4,1,False,Low
102936,Diana Henson,CSE,Yes,6.07,2,1,False,Low
102937,Scott Ellis,ECE,Yes,6.43,3,1,False,Low
102938,Sally Lamb,AD,Yes,9.21,0,1,False,Low
102939,Tyler Ortiz,EEE,Yes,7.51,4,1,False,Low
102940,David Hill,FT,No,5.52,5,0,False,High
102941,Kristi Miller DDS,ECE,Yes,5.49,3,1,False,High
102942,Lee Lucero,CIVIL,No,6.55,1,0,False,Low
102943,Anthony Lang,CSE,No,8.03,2,0,True,Low
102944,Jonathan Shaw,AD,Yes,8.8,0,1,False,Low
102945,Christine Dominguez,CIVIL,No,7.78,1,0,True,Low
102946,Anthony Rodriguez,EEE,No,6.5,4,0,False,Low
102947,Deborah Manning,ECE,No,8.34,3,0,True,Low
102948,Norma Ortega,ECE,Yes,5.96,3,1,False,High
102949,Vanessa Wilkerson,CIVIL,No,6.5,1,0,False,Low
102950,Shawn Sanchez,ECE,No,8.61,3,0,True,Low
102951,Jasmin Harrison,CSE,Yes,5.11,2,1,False,High
102952,Tonya Perry,CIVIL,Yes,8.94,1,1,False,Low
102953,Victoria Robinson,CIVIL,Yes,8.16,1,1,False,Low
102954,Stacey Watson,EEE,No,8.88,4,0,True,Low
102955,Javier Tran,CIVIL,No,6.96,1,0,False,Low
102956,Dylan Haynes,MECH,No,6.46,6,0,False,Low
102957,Lisa Jones,MECH,No,8.12,6,0,True,Low
102958,Kendra Blevins,FT,No,7.05,5,0,False,Low
102959,Jesus Harrison,EEE,Yes,6.85,4,1,False,Low
102960,Kimberly Sanchez,CSE,Yes,6.6,2,1,False,Low
102961,Jennifer Medina,ECE,No,8.87,3,0,True,Low
102962,Karen Love,ECE,Yes,9.47,3,1,False,Low
102963,Allen Watts,AD,Yes,9.23,0,1,False,Low
102964,Brian Osborne,EEE,No,6.89,4,0,False,Low
102965,Dawn Parker,ECE,No,6.93,3,0,False,Low
102966,Austin Goodman MD,ECE,Yes,5.68,3,1,False,High
102967,Joshua Gordon,MECH,Yes,5.48,6,1,False,High
102968,Stanley Moore,AD,Yes,8.05,0,1,False,Low
102969,Shelby Meyer,ECE,No,9.44,3,0,True,Low
102970,Michael Thompson,AD,Yes,6.79,0,1,False,Low
102971,Cynthia Green,ECE,Yes,9.17,3,1,False,Low
102972,Evelyn Jimenez,AD,Yes,9.52,0,1,False,Low
102973,Theresa George,ECE,Yes,7.23,3,1,False,Low
102974,Emily Cole,CSE,No,9.16,2,0,True,Low
102975,Krista Wright,FT,Yes,5.24,5,1,False,High
102976,Zoe Conrad,EEE,No,6.58,4,0,False,Low
102977,Oscar Robertson,CIVIL,Yes,9.94,1,1,False,Low
102978,Alisha Hernandez,EEE,Yes,7.23,4,1,False,Low
102979,Jack Gray,MECH,No,9.93,6,0,True,Low
102980,Jacob Hensley,CSE,No,5.74,2,0,False,High
102981,David Jackson,EEE,No,6.93,4,0,False,Low
102982,Justin West,CIVIL,No,9.81,1,0,True,Low
102983,Susan Greer,ECE,No,8.3,3,0,True,Low
102984,Alexis Bell,EEE,Yes,5.9,4,1,False,High
102985,Julian Jones,FT,Yes,6.55,5,1,False,Low
102986,Robert Roberts,FT,Yes,8.03,5,1,False,Low
102987,Caleb Valdez,ECE,No,5.42,3,0,False,High
102988,Sara Martin,MECH,Yes,5.83,6,1,False,High
102989,Michelle Mitchell,MECH,No,7.72,6,0,True,Low
102990,Joseph Brown,MECH,Yes,7.03,6,1,False,Low
102991,Paul Santana,AD,Yes,5.25,0,1,False,High
102992,Elizabeth Lane,CIVIL,No,5.96,1,0,False,High
102993,Amy Reyes,MECH,Yes,7.68,6,1,False,Low
102994,Courtney Rodriguez,ECE,Yes,5.44,3,1,False,High
102995,Denise Garcia,ECE,Yes,6.28,3,1,False,Low
102996,Elizabeth Smith,MECH,Yes,6.45,6,1,False,Low
102997,John Kennedy,MECH,No,6.97,6,0,False,Low
102998,Mrs. Amanda Hopkins MD,MECH,Yes,9.15,6,1,False,Low
102999,Allen Hernandez,CSE,No,6.99,2,0,False,Low
103000,Amy Marquez,MECH,No,9.95,6,0,True,Low
103001,Kelli Mclaughlin,CIVIL,No,5.82,1,0,False,High
103002,Christina Le,ECE,Yes,9.49,3,1,False,Low
103003,Jessica Brown,MECH,Yes,8.16,6,1,False,Low
103004,Barbara Lucas,CIVIL,Yes,5.03,1,1,False,High
103005,Natalie Williams,EEE,Yes,8.57,4,1,False,Low
103006,Edward Clarke,AD,No,8.44,0,0,True,Low
103007,Robert Smith,ECE,No,7.08,3,0,False,Low
103008,Erica Taylor,MECH,Yes,7.9,6,1,False,Low
103009,Yolanda Le,EEE,Yes,5.85,4,1,False,High
103010,Linda White,AD,Yes,6.61,0,1,False,Low
103011,Jorge Oconnor,AD,No,7.56,0,0,True,Low
103012,Alyssa Braun,ECE,Yes,7.69,3,1,False,Low
103013,Mrs. Tammie Rose,FT,Yes,7.56,5,1,False,Low
103014,Amber Clark,CIVIL,Yes,7.83,1,1,False,Low
103015,Jessica Rivera,ECE,No,8.87,3,0,True,Low
103016,Richard Hall,CSE,No,8.04,2,0,True,Low
103017,Julia Woods,CSE,Yes,7.84,2,1,False,Low
103018,Kristy Hansen,EEE,No,9.14,4,0,True,Low
103019,Wendy Moreno,MECH,Yes,5.48,6,1,False,High
103020,Kenneth Holloway,ECE,No,6.04,3,0,False,Low
103021,Robert Macias,MECH,Yes,6.49,6,1,False,Low
103022,James Young,CIVIL,No,9.54,1,0,True,Low
103023,Jessica Johnson,ECE,Yes,9.33,3,1,False,Low
103024,Jessica Santana,CIVIL,No,9.4,1,0,True,Low
103025,Jason Harris Jr.,AD,No,5.7,0,0,False,High
103026,Robert Fisher,EEE,No,6.38,4,0,False,Low
103027,Victor Thornton,CIVIL,Yes,7.61,1,1,False,Low
103028,Nathan Bailey,CIVIL,Yes,9.43,1,1,False,Low
103029,Brittney Campbell,AD,No,8.4,0,0,True,Low
103030,Jacqueline White,CIVIL,No,5.36,1,0,False,High
103031,Kelly Rodriguez,ECE,No,5.87,3,0,False,High
103032,Joseph Grant,FT,Yes,7.86,5,1,False,Low
103033,Courtney Brown,CIVIL,Yes,9.18,1,1,False,Low
103034,Carl Flynn,AD,Yes,6.95,0,1,False,Low
103035,Anthony Harris,AD,Yes,5.24,0,1,False,High
103036,Paul Craig,ECE,No,7.76,3,0,True,Low
103037,Steven Wise,ECE,No,9.01,3,0,True,Low
103038,Joshua Fernandez,FT,No,8.88,5,0,True,Low
103039,Paul Taylor,ECE,No,6.22,3,0,False,Low
103040,Dakota Perry,EEE,No,6.62,4,0,False,Low
103041,Kiara Byrd,FT,No,5.4,5,0,False,High
103042,Robert Hill,FT,No,9.07,5,0,True,Low
103043,Arthur Schaefer,ECE,No,6.26,3,0,False,Low
103044,Katrina Wilson,AD,Yes,9.01,0,1,False,Low
103045,Jonathan Acosta,FT,No,8.54,5,0,True,Low
103046,Craig Burch,AD,Yes,8.33,0,1,False,Low
103047,Devin Robinson,ECE,No,8.51,3,0,True,Low
103048,Charlotte Black,FT,No,7.12,5,0,False,Low
103049,Monica Jones,CIVIL,No,9.77,1,0,True,Low
103050,Jonathan Long,FT,No,9.18,5,0,True,Low
103051,Elizabeth Garza,CSE,No,9.09,2,0,True,Low
103052,Heather Cherry,AD,Yes,6.68,0,1,False,Low
103053,Ashley Edwards,EEE,No,7.08,4,0,False,Low
103054,Rebekah Evans,EEE,No,7.11,4,0,False,Low
103055,Sarah Watson DVM,ECE,No,5.35,3,0,False,High
103056,Tiffany Reyes,MECH,No,7.8,6,0,True,Low
103057,Andrew Gregory,CIVIL,No,5.4,1,0,False,High
103058,Diane Osborne,AD,Yes,8.64,0,1,False,Low
103059,Carolyn Dunn,CSE,No,8.47,2,0,True,Low
103060,Anthony Flores,FT,No,5.94,5,0,False,High
103061,Linda Walker,CSE,No,7.92,2,0,True,Low
103062,Mrs. Victoria Marquez,EEE,Yes,6.76,4,1,False,Low
103063,Angela Randolph,EEE,Yes,8.74,4,1,False,Low
103064,Wendy Krause,MECH,Yes,9.87,6,1,False,Low
103065,Kimberly Perez,ECE,Yes,9.27,3,1,False,Low
103066,Taylor Norton,FT,No,5.57,5,0,False,High
103067,Margaret Shaw,CIVIL,Yes,8.11,1,1,False,Low
103068,James Pham,AD,Yes,5.59,0,1,False,High
103069,Stephanie Lee,CSE,Yes,7.18,2,1,False,Low
103070,Carol Johnson,MECH,No,7.29,6,0,False,Low
103071,Kelly Hodges,CSE,Yes,9.12,2,1,False,Low
103072,Dana Kaiser,FT,Yes,5.65,5,1,False,High
103073,Nicholas Yoder,FT,No,7.25,5,0,False,Low
103074,Mitchell Bailey,CIVIL,Yes,7.54,1,1,False,Low
103075,Christopher Williams,MECH,Yes,7.78,6,1,False,Low
103076,Shane Mckinney,EEE,Yes,7.99,4,1,False,Low
103077,Virginia Richard,CIVIL,Yes,9.55,1,1,False,Low
103078,Jason Brady,CIVIL,Yes,8.31,1,1,False,Low
103079,Valerie Sanders,ECE,Yes,6.03,3,1,False,Low
103080,Melissa Harris,CSE,No,8.71,2,0,True,Low
103081,Marc Yang DVM,MECH,No,7.29,6,0,False,Low
103082,Stephanie Smith,FT,Yes,6.91,5,1,False,Low
103083,Eric Allen,FT,Yes,7.32,5,1,False,Low
103084,Megan Osborne,FT,Yes,6.44,5,1,False,Low
103085,Brittany Washington,AD,No,5.23,0,0,False,High
103086,Brittany Kline,MECH,No,7.18,6,0,False,Low
103087,Ian Kramer,CSE,Yes,5.34,2,1,False,High
103088,Alexis Avila,CSE,Yes,5.08,2,1,False,High
103089,Shannon Yates,MECH,Yes,6.31,6,1,False,Low
103090,Molly Anderson,ECE,No,8.91,3,0,True,Low
103091,Kendra Thomas,MECH,No,8.78,6,0,True,Low
103092,Felicia Fletcher,MECH,Yes,8.8,6,1,False,Low
103093,Bradley Yoder,CIVIL,Yes,6.75,1,1,False,Low
103094,Zachary Becker,CIVIL,No,5.32,1,0,False,High
103095,Robert Ramos,CSE,Yes,8.42,2,1,False,Low
103096,Samantha Mcconnell,FT,No,7.39,5,0,False,Low
103097,Deborah Adams,CIVIL,Yes,5.8,1,1,False,High
103098,Steven Cole,CIVIL,Yes,9.51,1,1,False,Low
103099,Eric Campos,EEE,No,6.7,4,0,False,Low
103100,Michael Haley,AD,No,8.78,0,0,True,Low
103101,Adam Porter,EEE,No,8.55,4,0,True,Low
103102,Madison Potter,AD,No,9.41,0,0,True,Low
103103,Angela Wang,AD,No,5.87,0,0,False,High
103104,John Barber,ECE,Yes,6.49,3,1,False,Low
103105,Kim Durham,ECE,Yes,8.13,3,1,False,Low
103106,Michael Alvarez,EEE,Yes,6.64,4,1,False,Low
103107,Taylor Perez,AD,Yes,5.42,0,1,False,High
103108,David Moore,EEE,Yes,6.28,4,1,False,Low
103109,Amber Hendricks,FT,Yes,9.29,5,1,False,Low
103110,Cindy Garrett,MECH,No,8.75,6,0,True,Low
103111,Sheila Roberson,FT,Yes,9.35,5,1,False,Low
103112,Robert Harrison,FT,No,5.74,5,0,False,High
103113,Lisa Davis,EEE,Yes,6.21,4,1,False,Low
103114,Patricia Abbott,FT,Yes,7.47,5,1,False,Low
103115,Clayton Williams,FT,No,5.45,5,0,False,High
103116,Elizabeth Arnold,FT,Yes,8.14,5,1,False,Low
103117,Donald George,FT,Yes,6.57,5,1,False,Low
103118,Harry Kerr,ECE,No,9.15,3,0,True,Low
103119,John Sanders,MECH,No,8.87,6,0,True,Low
103120,Evelyn Smith,CIVIL,Yes,7.54,1,1,False,Low
103121,Brandon Petty,ECE,Yes,8.48,3,1,False,Low
103122,Seth Wilcox,CIVIL,No,5.22,1,0,False,High
103123,Johnathan Cruz,CIVIL,Yes,5.82,1,1,False,High
103124,Christopher Torres,MECH,Yes,7.75,6,1,False,Low
103125,Ariel Gonzalez,FT,No,8.52,5,0,True,Low
103126,Steven Henry,EEE,No,8.81,4,0,True,Low
103127,Jonathan Wood,CIVIL,Yes,8.96,1,1,False,Low
103128,Robert Marks,AD,Yes,8.22,0,1,False,Low
103129,Kerry Zamora,ECE,No,9.42,3,0,True,Low
103130,Kyle Blevins,EEE,Yes,9.74,4,1,False,Low
103131,Travis Murillo,CIVIL,Yes,7.76,1,1,False,Low
103132,Daniel Williams,CSE,No,8.76,2,0,True,Low
103133,Henry Randall,ECE,No,7.7,3,0,True,Low
103134,Raymond Taylor,CSE,Yes,8.95,2,1,False,Low
103135,Christopher Huang,AD,Yes,5.78,0,1,False,High
103136,Paul Davis,EEE,Yes,9.09,4,1,False,Low
103137,Michael Smith,EEE,Yes,5.66,4,1,False,High
103138,Jacqueline Green,ECE,Yes,9.9,3,1,False,Low
103139,Blake Williams,CIVIL,Yes,8.21,1,1,False,Low
103140,Barry Summers,CIVIL,No,5.43,1,0,False,High
103141,Helen Grant,FT,No,9.6,5,0,True,Low
103142,John Villegas,ECE,No,7.42,3,0,False,Low
103143,Lisa Fletcher,MECH,No,7.55,6,0,True,Low
103144,Tara Burnett,FT,Yes,6.63,5,1,False,Low
103145,Brandon Chapman,EEE,Yes,6.38,4,1,False,Low
103146,Tonya Webster DDS,AD,No,9.76,0,0,True,Low
103147,Diane Torres,CIVIL,Yes,7.48,1,1,False,Low
103148,Tara Russell,EEE,Yes,6.32,4,1,False,Low
103149,Brenda Stone,MECH,No,8.25,6,0,True,Low
103150,Mr. Scott Simpson,MECH,Yes,9.28,6,1,False,Low
103151,Ronald Burke,EEE,No,9.47,4,0,True,Low
103152,Joel Bowman,AD,No,9.11,0,0,True,Low
103153,Michael Sandoval,CSE,No,6.03,2,0,False,Low
103154,Parker Hubbard,EEE,No,8.78,4,0,True,Low
103155,Sean Hall,EEE,Yes,6.42,4,1,False,Low
103156,Tonya Vasquez,CSE,No,7.82,2,0,True,Low
103157,Jennifer Skinner,CSE,Yes,7.17,2,1,False,Low
103158,John Klein,ECE,No,8.12,3,0,True,Low
103159,Amy Collier,AD,No,5.1,0,0,False,High
103160,Stephanie Patterson,AD,Yes,8.69,0,1,False,Low
103161,Jessica Johnson,CSE,Yes,9.22,2,1,False,Low
103162,Amanda Conway,MECH,Yes,7.16,6,1,False,Low
103163,Laura Farley,AD,Yes,6.58,0,1,False,Low
103164,Elizabeth Herman,CIVIL,No,5.6,1,0,False,High
103165,Tara Wells,CSE,No,7.83,2,0,True,Low
103166,Barry Murphy,CIVIL,No,6.79,1,0,False,Low
103167,Jeffrey Brown,EEE,No,9.01,4,0,True,Low
103168,Lori Moore,MECH,No,6.43,6,0,False,Low
103169,John Smith,CSE,No,8.28,2,0,True,Low
103170,John Ryan,ECE,No,8.07,3,0,True,Low
103171,Alicia Rollins,MECH,Yes,6.98,6,1,False,Low
103172,Elizabeth Vang,AD,No,7.62,0,0,True,Low
103173,Mrs. Elizabeth Pruitt,ECE,Yes,5.88,3,1,False,High
103174,Donna Horne,EEE,No,7.67,4,0,True,Low
103175,Jason Howard,EEE,Yes,9.45,4,1,False,Low
103176,Anne Collins,ECE,No,8.21,3,0,True,Low
103177,James Williams,ECE,No,5.53,3,0,False,High
103178,Susan Christensen,MECH,Yes,6.0,6,1,False,Low
103179,Larry Mcintosh,FT,No,5.97,5,0,False,High
103180,Barbara Hood,EEE,No,5.34,4,0,False,High
103181,Nancy King,CIVIL,Yes,8.65,1,1,False,Low
103182,Lisa Sanchez,CIVIL,Yes,5.41,1,1,False,High
103183,Alexander Martin,EEE,Yes,6.04,4,1,False,Low
103184,Kristen Huang,CSE,No,9.49,2,0,True,Low
103185,Alex Rodriguez,MECH,No,5.81,6,0,False,High
103186,Christine Garcia,FT,No,9.24,5,0,True,Low
103187,Mrs. Debbie Torres,CIVIL,No,6.92,1,0,False,Low
103188,Kathryn Norris,FT,Yes,9.9,5,1,False,Low
103189,Caroline Thomas,CSE,Yes,8.85,2,1,False,Low
103190,Jade Wells,MECH,No,7.5,6,0,False,Low
103191,Adam Allen,CSE,No,5.41,2,0,False,High
103192,Kim Ramirez,CSE,Yes,7.21,2,1,False,Low
103193,Kelly Fischer,CIVIL,No,7.19,1,0,False,Low
103194,Christina Dunn,MECH,No,8.69,6,0,True,Low
103195,Kelly Cole,FT,Yes,6.99,5,1,False,Low
103196,Sandra Foster,FT,Yes,5.44,5,1,False,High
103197,Alexander Huynh,EEE,No,8.76,4,0,True,Low
103198,Michelle Kline,EEE,Yes,7.7,4,1,False,Low
103199,Kayla Moore,FT,No,9.15,5,0,True,Low
103200,Joshua Armstrong,MECH,No,6.01,6,0,False,Low
103201,David Cobb,EEE,No,5.43,4,0,False,High
103202,Brian Hart,MECH,No,6.35,6,0,False,Low
103203,Aimee Harris,EEE,Yes,9.95,4,1,False,Low
103204,Robert Patel,ECE,No,9.0,3,0,True,Low
103205,Samuel Lewis,EEE,No,5.9,4,0,False,High
103206,Sharon Moore,CIVIL,No,5.44,1,0,False,High
103207,Danny Ferrell,MECH,Yes,5.97,6,1,False,High
103208,Michael Hughes,AD,Yes,5.35,0,1,False,High
103209,Erin White,MECH,No,5.88,6,0,False,High
103210,Caleb Smith,CSE,No,5.61,2,0,False,High
103211,Jeffrey Jackson,EEE,Yes,8.09,4,1,False,Low
103212,Laura Grant,MECH,No,9.9,6,0,True,Low
103213,Charles Johnson,MECH,No,9.41,6,0,True,Low
103214,Kathleen Park,MECH,Yes,5.81,6,1,False,High
103215,Kelly Scott,MECH,Yes,7.19,6,1,False,Low
103216,James Gardner,EEE,No,9.34,4,0,True,Low
103217,Holly Gilbert,ECE,No,6.29,3,0,False,Low
103218,James George,CIVIL,Yes,6.11,1,1,False,Low
103219,Karen Dunlap,MECH,No,9.67,6,0,True,Low
103220,Jack Smith,ECE,No,6.2,3,0,False,Low
103221,Emily Harris,EEE,Yes,6.54,4,1,False,Low
103222,Rodney Barnes,MECH,No,7.6,6,0,True,Low
103223,Marissa Gomez,ECE,No,5.1,3,0,False,High
103224,Shaun Walker,ECE,No,9.1,3,0,True,Low
103225,Michael Thompson,AD,No,8.97,0,0,True,Low
103226,Sarah Chapman,FT,No,9.24,5,0,True,Low
103227,David Lam,ECE,No,8.16,3,0,True,Low
103228,Jeremy Martinez,FT,No,6.36,5,0,False,Low
103229,Angela Robbins MD,CIVIL,No,8.7,1,0,True,Low
103230,Michael Cowan,MECH,No,6.55,6,0,False,Low
103231,Stephanie Reyes,FT,Yes,9.58,5,1,False,Low
103232,James Montgomery,MECH,No,9.19,6,0,True,Low
103233,Lauren Martin,CIVIL,No,8.73,1,0,True,Low
103234,Laura Pearson,CSE,No,9.86,2,0,True,Low
103235,Emily Dunn,CSE,No,7.07,2,0,False,Low
103236,Paul Martinez,ECE,No,8.37,3,0,True,Low
103237,Kim Gonzalez,MECH,Yes,6.95,6,1,False,Low
103238,Jose Brooks,EEE,No,9.21,4,0,True,Low
103239,Julie Henry,CIVIL,Yes,9.03,1,1,False,Low
103240,Nicholas Sanchez,CIVIL,Yes,9.73,1,1,False,Low
103241,Zachary Cook,CSE,No,9.68,2,0,True,Low
103242,Stephanie Jensen,ECE,Yes,5.06,3,1,False,High
103243,Rachel Sullivan,CSE,Yes,8.53,2,1,False,Low
103244,Kyle Scott,CIVIL,Yes,9.71,1,1,False,Low
103245,Kim Graham,FT,Yes,7.48,5,1,False,Low
103246,Alan Martinez,CSE,Yes,6.69,2,1,False,Low
103247,Karen Baker,AD,Yes,7.82,0,1,False,Low
103248,Lori Snyder,FT,No,7.19,5,0,False,Low
103249,Chelsey Smith,CSE,Yes,6.59,2,1,False,Low
103250,Rick Lin,MECH,Yes,8.21,6,1,False,Low
103251,Preston Vazquez,MECH,No,7.49,6,0,False,Low
103252,Robert Johnson,ECE,No,6.1,3,0,False,Low
103253,Jonathon Gonzalez,CSE,No,9.96,2,0,True,Low
103254,Christian Wilkinson MD,ECE,Yes,5.48,3,1,False,High
103255,Mark Park,FT,Yes,8.2,5,1,False,Low
103256,Sandra Brown,EEE,Yes,8.03,4,1,False,Low
103257,Matthew Adams,FT,Yes,8.09,5,1,False,Low
103258,Patrick Cox,CSE,Yes,8.71,2,1,False,Low
103259,Tony Clark,EEE,Yes,9.34,4,1,False,Low
103260,Jennifer Vaughan,ECE,No,6.32,3,0,False,Low
103261,Kyle Smith,EEE,Yes,9.68,4,1,False,Low
103262,Paul Poole,ECE,No,9.2,3,0,True,Low
103263,Tommy Shaffer,CSE,No,6.44,2,0,False,Low
103264,Kimberly Morris,CSE,No,6.69,2,0,False,Low
103265,Karen Hansen,CIVIL,No,9.07,1,0,True,Low
103266,Jason Barnes,ECE,No,6.85,3,0,False,Low
103267,Joe Brown,CSE,Yes,8.11,2,1,False,Low
103268,Laura Rivera,CIVIL,No,5.44,1,0,False,High
103269,Michael King,FT,Yes,6.46,5,1,False,Low
103270,Anthony Mata,CIVIL,No,5.41,1,0,False,High
103271,Mark Sparks,CSE,No,5.2,2,0,False,High
103272,Cynthia Powell,CIVIL,No,5.87,1,0,False,High
103273,Marcus Walker,AD,Yes,9.59,0,1,False,Low
103274,Kimberly Mcknight,AD,No,8.46,0,0,True,Low
103275,Darius Gonzalez,EEE,Yes,5.03,4,1,False,High
103276,Hunter Miller,EEE,Yes,9.8,4,1,False,Low
103277,Kimberly Williams,MECH,No,7.12,6,0,False,Low
103278,Brianna Edwards,AD,Yes,5.16,0,1,False,High
103279,Stephen Williams,EEE,Yes,8.73,4,1,False,Low
103280,Nichole Hooper,CIVIL,No,6.13,1,0,False,Low
103281,Deborah Williams,EEE,Yes,6.89,4,1,False,Low
103282,Danielle Cooper,CIVIL,Yes,8.04,1,1,False,Low
103283,Steven Russell,FT,No,5.25,5,0,False,High
103284,Stephen Petersen,MECH,No,5.78,6,0,False,High
103285,Laura Bray,MECH,Yes,5.09,6,1,False,High
103286,Marc Brown,MECH,Yes,8.1,6,1,False,Low
103287,Jonathan Torres,AD,No,9.96,0,0,True,Low
103288,Kristen Compton,CSE,No,9.81,2,0,True,Low
103289,William White,FT,Yes,5.64,5,1,False,High
103290,Caroline Davis,ECE,Yes,7.75,3,1,False,Low
103291,Carol Crawford,CSE,Yes,8.18,2,1,False,Low
103292,Willie Stewart,ECE,No,9.17,3,0,True,Low
103293,Christie Johnson,CIVIL,No,6.25,1,0,False,Low
103294,Hannah Gray,MECH,No,8.72,6,0,True,Low
103295,John Newman,MECH,No,5.29,6,0,False,High
103296,Christopher Williams,CSE,Yes,8.72,2,1,False,Low
103297,Justin Weber,EEE,No,6.42,4,0,False,Low
103298,Ann Roberts,AD,Yes,5.01,0,1,False,High
103299,Kaitlin Knapp,EEE,Yes,8.95,4,1,False,Low
103300,Michael Perry,EEE,Yes,6.99,4,1,False,Low
103301,Tabitha Melton,CSE,No,5.76,2,0,False,High
103302,Vicki Ramos,CIVIL,No,8.6,1,0,True,Low
103303,Caitlin Pham,CSE,No,9.65,2,0,True,Low
103304,Neil Willis,CIVIL,No,7.65,1,0,True,Low
103305,Johnny Gibbs,AD,No,8.82,0,0,True,Low
103306,Ruben Mitchell,FT,No,9.08,5,0,True,Low
103307,Bernard Harris,MECH,Yes,6.48,6,1,False,Low
103308,Lee Wilkerson,EEE,Yes,8.9,4,1,False,Low
103309,Jennifer Martinez,AD,Yes,6.19,0,1,False,Low
103310,Sara Ortiz,CIVIL,Yes,6.36,1,1,False,Low
103311,Lauren Harrell,CIVIL,Yes,5.76,1,1,False,High
103312,Joshua Maddox,ECE,No,7.12,3,0,False,Low
103313,Michael Griffin,MECH,No,8.98,6,0,True,Low
103314,Pamela Johnson,AD,No,7.64,0,0,True,Low
103315,Aaron Washington,EEE,No,5.59,4,0,False,High
103316,Jerry Woods,AD,No,7.79,0,0,True,Low
103317,Kyle Brooks,EEE,No,8.66,4,0,True,Low
103318,Frank Harris,FT,Yes,5.4,5,1,False,High
103319,Margaret Hernandez,CSE,No,9.59,2,0,True,Low
103320,Erin Miller,ECE,No,7.87,3,0,True,Low
103321,Mrs. Anna Banks,FT,No,6.07,5,0,False,Low
103322,Aaron Davis,FT,No,5.15,5,0,False,High
103323,Katherine Mitchell,CSE,Yes,9.75,2,1,False,Low
